atomtype,cuttoff,clique,distance,metric,code,class,auc
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1MSK,SAM,0.450617284
CA_ACC_DON_GRE,1.5,5,6,RMSD,1NW3,SAM,0.412191358
CA_ACC_DON_GRE,1.5,5,6,SO,1NW3,SAM,0.6859567901
CA_ACC_DON_GRE,1.5,5,6,Srel,1NW3,SAM,0.7875
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1NW3,SAM,0.7875
CA_ACC_DON_GRE,1.5,5,6,GO,1NW3,SAM,0.6950617284
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1NW3,SAM,0.5646604938
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1NW3,SAM,0.5192901235
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1NW3,SAM,0.7969135802
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1NW3,SAM,0.8229938272
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1NW3,SAM,0.687962963
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1NW3,SAM,0.7018518519
CA_ACC_DON_GRE,1.5,5,6,RMSD,1EIZ,SAM,0.400308642
CA_ACC_DON_GRE,1.5,5,6,SO,1EIZ,SAM,0.7848765432
CA_ACC_DON_GRE,1.5,5,6,Srel,1EIZ,SAM,0.8648148148
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1EIZ,SAM,0.8648148148
CA_ACC_DON_GRE,1.5,5,6,GO,1EIZ,SAM,0.7421296296
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1EIZ,SAM,0.5587962963
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1EIZ,SAM,0.4669753086
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1EIZ,SAM,0.862654321
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1EIZ,SAM,0.8512345679
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1EIZ,SAM,0.7859567901
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1EIZ,SAM,0.7899691358
CA_ACC_DON_GRE,1.5,5,6,RMSD,1NT2,SAM,0.5143518519
CA_ACC_DON_GRE,1.5,5,6,SO,1NT2,SAM,0.7432098765
CA_ACC_DON_GRE,1.5,5,6,Srel,1NT2,SAM,0.8669753086
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1NT2,SAM,0.8669753086
CA_ACC_DON_GRE,1.5,5,6,GO,1NT2,SAM,0.6291666667
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1NT2,SAM,0.4706790123
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1NT2,SAM,0.4430555556
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1NT2,SAM,0.8651234568
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1NT2,SAM,0.8560185185
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1NT2,SAM,0.7456790123
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1NT2,SAM,0.7407407407
CA_ACC_DON_GRE,1.5,5,6,RMSD,1CL1,LLP,0.3652777778
CA_ACC_DON_GRE,1.5,5,6,SO,1CL1,LLP,0.7694444444
CA_ACC_DON_GRE,1.5,5,6,Srel,1CL1,LLP,0.9299382716
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1CL1,LLP,0.9299382716
CA_ACC_DON_GRE,1.5,5,6,GO,1CL1,LLP,0.7410493827
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1CL1,LLP,0.6060185185
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1CL1,LLP,0.5483024691
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1CL1,LLP,0.9324074074
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1CL1,LLP,0.9262345679
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1CL1,LLP,0.7842592593
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1CL1,LLP,0.8
CA_ACC_DON_GRE,1.5,5,6,RMSD,1A8I,LLP,0.3293209877
CA_ACC_DON_GRE,1.5,5,6,SO,1A8I,LLP,0.2467592593
CA_ACC_DON_GRE,1.5,5,6,Srel,1A8I,LLP,0.749382716
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1A8I,LLP,0.749382716
CA_ACC_DON_GRE,1.5,5,6,GO,1A8I,LLP,0.587037037
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1A8I,LLP,0.6569444444
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1A8I,LLP,0.6263888889
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1A8I,LLP,0.749382716
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1A8I,LLP,0.7450617284
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1A8I,LLP,0.250308642
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1A8I,LLP,0.2836419753
CA_ACC_DON_GRE,1.5,5,6,RMSD,1JG8,LLP,0.1757716049
CA_ACC_DON_GRE,1.5,5,6,SO,1JG8,LLP,0.8226851852
CA_ACC_DON_GRE,1.5,5,6,Srel,1JG8,LLP,0.8978395062
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1JG8,LLP,0.8978395062
CA_ACC_DON_GRE,1.5,5,6,GO,1JG8,LLP,0.7537037037
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1JG8,LLP,0.8052469136
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1JG8,LLP,0.7350308642
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1JG8,LLP,0.8975308642
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1JG8,LLP,0.8972222222
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1JG8,LLP,0.8274691358
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1JG8,LLP,0.8330246914
CA_ACC_DON_GRE,1.5,5,6,RMSD,1BW0,LLP,0.337808642
CA_ACC_DON_GRE,1.5,5,6,SO,1BW0,LLP,0.6976851852
CA_ACC_DON_GRE,1.5,5,6,Srel,1BW0,LLP,0.8354938272
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1BW0,LLP,0.8354938272
CA_ACC_DON_GRE,1.5,5,6,GO,1BW0,LLP,0.7669753086
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1BW0,LLP,0.6353395062
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1BW0,LLP,0.537808642
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1BW0,LLP,0.8453703704
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1BW0,LLP,0.8654320988
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1BW0,LLP,0.7141975309
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1BW0,LLP,0.7435185185
CA_ACC_DON_GRE,1.5,5,6,RMSD,1IUG,LLP,0.2655864198
CA_ACC_DON_GRE,1.5,5,6,SO,1IUG,LLP,0.7333333333
CA_ACC_DON_GRE,1.5,5,6,Srel,1IUG,LLP,0.8910493827
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1IUG,LLP,0.8910493827
CA_ACC_DON_GRE,1.5,5,6,GO,1IUG,LLP,0.7175925926
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1IUG,LLP,0.7070987654
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1IUG,LLP,0.638117284
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1IUG,LLP,0.8910493827
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1IUG,LLP,0.8762345679
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1IUG,LLP,0.7407407407
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1IUG,LLP,0.7533950617
CA_ACC_DON_GRE,1.5,5,6,RMSD,1J04,LLP,0.2464506173
CA_ACC_DON_GRE,1.5,5,6,SO,1J04,LLP,0.7706790123
CA_ACC_DON_GRE,1.5,5,6,Srel,1J04,LLP,0.8765432099
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1J04,LLP,0.8765432099
CA_ACC_DON_GRE,1.5,5,6,GO,1J04,LLP,0.6197530864
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1J04,LLP,0.7365740741
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1J04,LLP,0.6899691358
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1J04,LLP,0.8762345679
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1J04,LLP,0.8814814815
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1J04,LLP,0.7737654321
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1J04,LLP,0.788117284
CA_ACC_DON_GRE,1.5,5,6,RMSD,1BJW,LLP,0.3794753086
CA_ACC_DON_GRE,1.5,5,6,SO,1BJW,LLP,0.6145061728
CA_ACC_DON_GRE,1.5,5,6,Srel,1BJW,LLP,0.900617284
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1BJW,LLP,0.900617284
CA_ACC_DON_GRE,1.5,5,6,GO,1BJW,LLP,0.6908950617
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1BJW,LLP,0.5912037037
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1BJW,LLP,0.5208333333
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1BJW,LLP,0.8978395062
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1BJW,LLP,0.8916666667
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1BJW,LLP,0.6317901235
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1BJW,LLP,0.662345679
CA_ACC_DON_GRE,1.5,5,6,RMSD,1D7K,LLP,0.4365740741
CA_ACC_DON_GRE,1.5,5,6,SO,1D7K,LLP,0.3069444444
CA_ACC_DON_GRE,1.5,5,6,Srel,1D7K,LLP,0.6453703704
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1D7K,LLP,0.6453703704
CA_ACC_DON_GRE,1.5,5,6,GO,1D7K,LLP,0.512345679
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1D7K,LLP,0.5450617284
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1D7K,LLP,0.5132716049
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1D7K,LLP,0.6524691358
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1D7K,LLP,0.6359567901
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1D7K,LLP,0.3058641975
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1D7K,LLP,0.3228395062
CA_ACC_DON_GRE,1.5,5,6,RMSD,1AX4,LLP,0.2449074074
CA_ACC_DON_GRE,1.5,5,6,SO,1AX4,LLP,0.799691358
CA_ACC_DON_GRE,1.5,5,6,Srel,1AX4,LLP,0.924382716
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1AX4,LLP,0.924382716
CA_ACC_DON_GRE,1.5,5,6,GO,1AX4,LLP,0.6780864198
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1AX4,LLP,0.7412037037
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1AX4,LLP,0.674845679
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1AX4,LLP,0.9271604938
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1AX4,LLP,0.9305555556
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1AX4,LLP,0.8033950617
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1AX4,LLP,0.8138888889
CA_ACC_DON_GRE,1.5,5,6,RMSD,1CS1,LLP,0.3700617284
CA_ACC_DON_GRE,1.5,5,6,SO,1CS1,LLP,0.7262345679
CA_ACC_DON_GRE,1.5,5,6,Srel,1CS1,LLP,0.8929012346
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1CS1,LLP,0.8929012346
CA_ACC_DON_GRE,1.5,5,6,GO,1CS1,LLP,0.7066358025
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1CS1,LLP,0.6066358025
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1CS1,LLP,0.5314814815
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1CS1,LLP,0.8969135802
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1CS1,LLP,0.9061728395
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1CS1,LLP,0.7364197531
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1CS1,LLP,0.7567901235
CA_ACC_DON_GRE,1.5,5,6,RMSD,2BMU,U5P,0.5450617284
CA_ACC_DON_GRE,1.5,5,6,SO,2BMU,U5P,0.6875
CA_ACC_DON_GRE,1.5,5,6,Srel,2BMU,U5P,0.5962962963
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2BMU,U5P,0.5962962963
CA_ACC_DON_GRE,1.5,5,6,GO,2BMU,U5P,0.3844135802
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2BMU,U5P,0.4702160494
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2BMU,U5P,0.5060185185
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2BMU,U5P,0.5714506173
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2BMU,U5P,0.5188271605
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2BMU,U5P,0.6774691358
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2BMU,U5P,0.612654321
CA_ACC_DON_GRE,1.5,5,6,RMSD,1DBT,U5P,0.5964506173
CA_ACC_DON_GRE,1.5,5,6,SO,1DBT,U5P,0.7967592593
CA_ACC_DON_GRE,1.5,5,6,Srel,1DBT,U5P,0.7095679012
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1DBT,U5P,0.7095679012
CA_ACC_DON_GRE,1.5,5,6,GO,1DBT,U5P,0.5081790123
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1DBT,U5P,0.3964506173
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1DBT,U5P,0.3810185185
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1DBT,U5P,0.7050925926
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1DBT,U5P,0.700308642
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1DBT,U5P,0.7969135802
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1DBT,U5P,0.7944444444
CA_ACC_DON_GRE,1.5,5,6,RMSD,1G8O,U5P,0.4283950617
CA_ACC_DON_GRE,1.5,5,6,SO,1G8O,U5P,0.7155864198
CA_ACC_DON_GRE,1.5,5,6,Srel,1G8O,U5P,0.7382716049
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1G8O,U5P,0.7382716049
CA_ACC_DON_GRE,1.5,5,6,GO,1G8O,U5P,0.3413580247
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1G8O,U5P,0.5837962963
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1G8O,U5P,0.6313271605
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1G8O,U5P,0.7148148148
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1G8O,U5P,0.6660493827
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1G8O,U5P,0.7078703704
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1G8O,U5P,0.6722222222
CA_ACC_DON_GRE,1.5,5,6,RMSD,2B56,U5P,0.4875
CA_ACC_DON_GRE,1.5,5,6,SO,2B56,U5P,0.786882716
CA_ACC_DON_GRE,1.5,5,6,Srel,2B56,U5P,0.8237654321
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2B56,U5P,0.8237654321
CA_ACC_DON_GRE,1.5,5,6,GO,2B56,U5P,0.4697530864
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2B56,U5P,0.5108024691
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2B56,U5P,0.5165123457
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2B56,U5P,0.8141975309
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2B56,U5P,0.775308642
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2B56,U5P,0.7787037037
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2B56,U5P,0.7719135802
CA_ACC_DON_GRE,1.5,5,6,RMSD,1WLJ,U5P,0.5350308642
CA_ACC_DON_GRE,1.5,5,6,SO,1WLJ,U5P,0.7314814815
CA_ACC_DON_GRE,1.5,5,6,Srel,1WLJ,U5P,0.7510802469
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1WLJ,U5P,0.7510802469
CA_ACC_DON_GRE,1.5,5,6,GO,1WLJ,U5P,0.5646604938
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1WLJ,U5P,0.4592592593
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1WLJ,U5P,0.4574074074
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1WLJ,U5P,0.7543209877
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1WLJ,U5P,0.7475308642
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1WLJ,U5P,0.7347222222
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1WLJ,U5P,0.7441358025
CA_ACC_DON_GRE,1.5,5,6,RMSD,1I5E,U5P,0.4915123457
CA_ACC_DON_GRE,1.5,5,6,SO,1I5E,U5P,0.7206790123
CA_ACC_DON_GRE,1.5,5,6,Srel,1I5E,U5P,0.7330246914
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1I5E,U5P,0.7330246914
CA_ACC_DON_GRE,1.5,5,6,GO,1I5E,U5P,0.387654321
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1I5E,U5P,0.5228395062
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1I5E,U5P,0.5544753086
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1I5E,U5P,0.7046296296
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1I5E,U5P,0.649691358
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1I5E,U5P,0.7037037037
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1I5E,U5P,0.6702160494
CA_ACC_DON_GRE,1.5,5,6,RMSD,1FGX,U5P,0.5441358025
CA_ACC_DON_GRE,1.5,5,6,SO,1FGX,U5P,0.737654321
CA_ACC_DON_GRE,1.5,5,6,Srel,1FGX,U5P,0.7549382716
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1FGX,U5P,0.7549382716
CA_ACC_DON_GRE,1.5,5,6,GO,1FGX,U5P,0.3427469136
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1FGX,U5P,0.4617283951
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1FGX,U5P,0.475462963
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1FGX,U5P,0.7242283951
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1FGX,U5P,0.6526234568
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1FGX,U5P,0.7199074074
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1FGX,U5P,0.663117284
CA_ACC_DON_GRE,1.5,5,6,RMSD,2J4J,U5P,0.6361111111
CA_ACC_DON_GRE,1.5,5,6,SO,2J4J,U5P,0.6433641975
CA_ACC_DON_GRE,1.5,5,6,Srel,2J4J,U5P,0.5561728395
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2J4J,U5P,0.5561728395
CA_ACC_DON_GRE,1.5,5,6,GO,2J4J,U5P,0.4598765432
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2J4J,U5P,0.3733024691
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2J4J,U5P,0.4069444444
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2J4J,U5P,0.5583333333
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2J4J,U5P,0.5358024691
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2J4J,U5P,0.6387345679
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2J4J,U5P,0.6149691358
CA_ACC_DON_GRE,1.5,5,6,RMSD,2C37,U5P,0.4069444444
CA_ACC_DON_GRE,1.5,5,6,SO,2C37,U5P,0.5304012346
CA_ACC_DON_GRE,1.5,5,6,Srel,2C37,U5P,0.5694444444
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2C37,U5P,0.5694444444
CA_ACC_DON_GRE,1.5,5,6,GO,2C37,U5P,0.4226851852
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2C37,U5P,0.5922839506
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2C37,U5P,0.6058641975
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2C37,U5P,0.5509259259
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2C37,U5P,0.5012345679
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2C37,U5P,0.5080246914
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2C37,U5P,0.4922839506
CA_ACC_DON_GRE,1.5,5,6,RMSD,2BLN,U5P,0.6192901235
CA_ACC_DON_GRE,1.5,5,6,SO,2BLN,U5P,0.7074074074
CA_ACC_DON_GRE,1.5,5,6,Srel,2BLN,U5P,0.7092592593
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2BLN,U5P,0.7092592593
CA_ACC_DON_GRE,1.5,5,6,GO,2BLN,U5P,0.3805555556
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2BLN,U5P,0.3766975309
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2BLN,U5P,0.3884259259
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2BLN,U5P,0.6875
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2BLN,U5P,0.6185185185
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2BLN,U5P,0.6986111111
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2BLN,U5P,0.6538580247
CA_ACC_DON_GRE,1.5,5,6,RMSD,1G8I,1PE,0.449691358
CA_ACC_DON_GRE,1.5,5,6,SO,1G8I,1PE,0.6882716049
CA_ACC_DON_GRE,1.5,5,6,Srel,1G8I,1PE,0.7697530864
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1G8I,1PE,0.7697530864
CA_ACC_DON_GRE,1.5,5,6,GO,1G8I,1PE,0.4455246914
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1G8I,1PE,0.5513888889
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1G8I,1PE,0.5581790123
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1G8I,1PE,0.7655864198
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1G8I,1PE,0.7299382716
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1G8I,1PE,0.6896604938
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1G8I,1PE,0.6674382716
CA_ACC_DON_GRE,1.5,5,6,RMSD,2HAW,1PE,0.3916666667
CA_ACC_DON_GRE,1.5,5,6,SO,2HAW,1PE,0.5814814815
CA_ACC_DON_GRE,1.5,5,6,Srel,2HAW,1PE,0.6408950617
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2HAW,1PE,0.6408950617
CA_ACC_DON_GRE,1.5,5,6,GO,2HAW,1PE,0.4814814815
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2HAW,1PE,0.6020061728
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2HAW,1PE,0.6009259259
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2HAW,1PE,0.637962963
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2HAW,1PE,0.6185185185
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2HAW,1PE,0.5762345679
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2HAW,1PE,0.575308642
CA_ACC_DON_GRE,1.5,5,6,RMSD,1K87,1PE,0.3941358025
CA_ACC_DON_GRE,1.5,5,6,SO,1K87,1PE,0.649845679
CA_ACC_DON_GRE,1.5,5,6,Srel,1K87,1PE,0.7432098765
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1K87,1PE,0.7432098765
CA_ACC_DON_GRE,1.5,5,6,GO,1K87,1PE,0.5333333333
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1K87,1PE,0.6049382716
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1K87,1PE,0.6023148148
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1K87,1PE,0.7516975309
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1K87,1PE,0.737808642
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1K87,1PE,0.6765432099
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1K87,1PE,0.6651234568
CA_ACC_DON_GRE,1.5,5,6,RMSD,2BYN,1PE,0.4080246914
CA_ACC_DON_GRE,1.5,5,6,SO,2BYN,1PE,0.4936728395
CA_ACC_DON_GRE,1.5,5,6,Srel,2BYN,1PE,0.5734567901
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2BYN,1PE,0.5734567901
CA_ACC_DON_GRE,1.5,5,6,GO,2BYN,1PE,0.5219135802
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2BYN,1PE,0.5862654321
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2BYN,1PE,0.5711419753
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2BYN,1PE,0.5694444444
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2BYN,1PE,0.5598765432
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2BYN,1PE,0.4944444444
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2BYN,1PE,0.4885802469
CA_ACC_DON_GRE,1.5,5,6,RMSD,1S7G,1PE,0.4654320988
CA_ACC_DON_GRE,1.5,5,6,SO,1S7G,1PE,0.6529320988
CA_ACC_DON_GRE,1.5,5,6,Srel,1S7G,1PE,0.7158950617
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,1S7G,1PE,0.7158950617
CA_ACC_DON_GRE,1.5,5,6,GO,1S7G,1PE,0.5941358025
CA_ACC_DON_GRE,1.5,5,6,aaScore08,1S7G,1PE,0.5203703704
CA_ACC_DON_GRE,1.5,5,6,aaScore05,1S7G,1PE,0.4737654321
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,1S7G,1PE,0.7219135802
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,1S7G,1PE,0.7337962963
CA_ACC_DON_GRE,1.5,5,6,SOScore08,1S7G,1PE,0.662808642
CA_ACC_DON_GRE,1.5,5,6,SOScore05,1S7G,1PE,0.6652777778
CA_ACC_DON_GRE,1.5,5,6,RMSD,2IDB,1PE,0.6041666667
CA_ACC_DON_GRE,1.5,5,6,SO,2IDB,1PE,0.5941358025
CA_ACC_DON_GRE,1.5,5,6,Srel,2IDB,1PE,0.662962963
CA_ACC_DON_GRE,1.5,5,6,Tanimoto,2IDB,1PE,0.662962963
CA_ACC_DON_GRE,1.5,5,6,GO,2IDB,1PE,0.6285493827
CA_ACC_DON_GRE,1.5,5,6,aaScore08,2IDB,1PE,0.3841049383
CA_ACC_DON_GRE,1.5,5,6,aaScore05,2IDB,1PE,0.3722222222
CA_ACC_DON_GRE,1.5,5,6,SrelScore08,2IDB,1PE,0.6842592593
CA_ACC_DON_GRE,1.5,5,6,SrelScore05,2IDB,1PE,0.7069444444
CA_ACC_DON_GRE,1.5,5,6,SOScore08,2IDB,1PE,0.6180555556
CA_ACC_DON_GRE,1.5,5,6,SOScore05,2IDB,1PE,0.6671296296
CA_ACC_DON_GRE,1.5,5,6,RMSD,1O57,1PE,0.6075617284
CA_ACC_DON_GRE,1.5,5,6,SO,1O57,1PE,0.5770061728
CA_ACC_DON_GRE,1.5,5,6,Srel,1O57,1PE,0.5890432099
