Atomtypes,Cuttoff,Ncliques,Distance,Median(Score),Code,Class,AUC,Percent
CA_ACC_DON,1.5,5,6,SOScore05,1TCO,PO4,0.7141447368,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1CQJ,PO4,0.4305921053,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1CQJ,PO4,0.4381578947,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1CQJ,PO4,0.9190789474,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1CQJ,PO4,0.9190789474,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1CQJ,PO4,0.5161184211,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1CQJ,PO4,0.5625,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1CQJ,PO4,0.5723684211,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1CQJ,PO4,0.9233552632,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1CQJ,PO4,0.9184210526,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1CQJ,PO4,0.4355263158,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1CQJ,PO4,0.4417763158,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1L7M,PO4,0.4802631579,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1L7M,PO4,0.55625,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1L7M,PO4,0.9414473684,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1L7M,PO4,0.9414473684,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1L7M,PO4,0.5144736842,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1L7M,PO4,0.5253289474,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1L7M,PO4,0.5217105263,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1L7M,PO4,0.9398026316,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1L7M,PO4,0.9203947368,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1L7M,PO4,0.5460526316,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1L7M,PO4,0.575,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1QF5,PO4,0.5394736842,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1QF5,PO4,0.6480263158,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1QF5,PO4,0.8582236842,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1QF5,PO4,0.8582236842,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1QF5,PO4,0.6855263158,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1QF5,PO4,0.4411184211,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1QF5,PO4,0.40625,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1QF5,PO4,0.8694078947,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1QF5,PO4,0.9006578947,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1QF5,PO4,0.6809210526,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1QF5,PO4,0.6967105263,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1BRW,PO4,0.5088815789,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1BRW,PO4,0.6470394737,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1BRW,PO4,0.9213815789,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1BRW,PO4,0.9213815789,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1BRW,PO4,0.3203947368,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1BRW,PO4,0.5167763158,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1BRW,PO4,0.5733552632,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1BRW,PO4,0.9108552632,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1BRW,PO4,0.8684210526,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1BRW,PO4,0.6309210526,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1BRW,PO4,0.55,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1L5W,PO4,0.5980263158,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1L5W,PO4,0.3628289474,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1L5W,PO4,0.9046052632,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1L5W,PO4,0.9046052632,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1L5W,PO4,0.5720394737,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1L5W,PO4,0.4006578947,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1L5W,PO4,0.4072368421,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1L5W,PO4,0.9296052632,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1L5W,PO4,0.9384868421,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1L5W,PO4,0.3651315789,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1L5W,PO4,0.3898026316,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1E9G,PO4,0.5608552632,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1E9G,PO4,0.5154605263,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1E9G,PO4,0.9375,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1E9G,PO4,0.9375,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1E9G,PO4,0.5046052632,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1E9G,PO4,0.4378289474,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1E9G,PO4,0.4338815789,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1E9G,PO4,0.9289473684,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1E9G,PO4,0.89375,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1E9G,PO4,0.5072368421,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1E9G,PO4,0.4980263158,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1A6Q,PO4,0.5516447368,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1A6Q,PO4,0.3792763158,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1A6Q,PO4,0.9444078947,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1A6Q,PO4,0.9444078947,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1A6Q,PO4,0.7338815789,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1A6Q,PO4,0.4226973684,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1A6Q,PO4,0.3703947368,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1A6Q,PO4,0.9493421053,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1A6Q,PO4,0.9407894737,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1A6Q,PO4,0.4220394737,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1A6Q,PO4,0.5319078947,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1EW2,PO4,0.5677631579,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1EW2,PO4,0.9003289474,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1EW2,PO4,0.9707236842,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1EW2,PO4,0.9707236842,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1EW2,PO4,0.6371710526,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1EW2,PO4,0.4203947368,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1EW2,PO4,0.3927631579,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1EW2,PO4,0.9680921053,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1EW2,PO4,0.9523026316,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1EW2,PO4,0.8986842105,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1EW2,PO4,0.8809210526,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1EJD,PO4,0.6631578947,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1EJD,PO4,0.4101973684,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1EJD,PO4,0.8822368421,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1EJD,PO4,0.8822368421,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1EJD,PO4,0.5815789474,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1EJD,PO4,0.3253289474,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1EJD,PO4,0.3095394737,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1EJD,PO4,0.8868421053,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1EJD,PO4,0.8796052632,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1EJD,PO4,0.4279605263,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1EJD,PO4,0.4509868421,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1GYP,PO4,0.4552631579,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1GYP,PO4,0.7361842105,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1GYP,PO4,0.8967105263,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1GYP,PO4,0.8967105263,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1GYP,PO4,0.4292763158,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1GYP,PO4,0.55,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1GYP,PO4,0.5641447368,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1GYP,PO4,0.8901315789,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1GYP,PO4,0.8595394737,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1GYP,PO4,0.7358552632,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1GYP,PO4,0.6980263158,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1H6L,PO4,0.5450657895,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1H6L,PO4,0.4042763158,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1H6L,PO4,0.9378289474,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1H6L,PO4,0.9378289474,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1H6L,PO4,0.4799342105,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1H6L,PO4,0.4338815789,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1H6L,PO4,0.4092105263,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1H6L,PO4,0.9174342105,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1H6L,PO4,0.8368421053,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1H6L,PO4,0.4085526316,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1H6L,PO4,0.4348684211,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1LYV,PO4,0.4720394737,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1LYV,PO4,0.7292763158,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1LYV,PO4,0.85625,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1LYV,PO4,0.85625,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1LYV,PO4,0.5967105263,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1LYV,PO4,0.5240131579,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1LYV,PO4,0.5078947368,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1LYV,PO4,0.8657894737,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1LYV,PO4,0.8776315789,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1LYV,PO4,0.7447368421,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1LYV,PO4,0.7585526316,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1K1W,GLC,0.3469387755,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1K1W,GLC,0.3826530612,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1K1W,GLC,0.5510204082,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1K1W,GLC,0.5510204082,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1K1W,GLC,0.5765306122,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1K1W,GLC,0.6224489796,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1K1W,GLC,0.6326530612,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1K1W,GLC,0.5816326531,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1K1W,GLC,0.5918367347,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1K1W,GLC,0.387755102,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1K1W,GLC,0.5,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1BDG,GLC,0.7806122449,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1BDG,GLC,0.6428571429,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1BDG,GLC,0.306122449,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1BDG,GLC,0.306122449,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1BDG,GLC,0.5408163265,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1BDG,GLC,0.2448979592,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1BDG,GLC,0.2551020408,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1BDG,GLC,0.2959183673,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1BDG,GLC,0.3265306122,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1BDG,GLC,0.6530612245,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1BDG,GLC,0.6428571429,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1DNL,FMN,0.4904255319,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1DNL,FMN,0.5223404255,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1DNL,FMN,0.620212766,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1DNL,FMN,0.620212766,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1DNL,FMN,0.7010638298,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1DNL,FMN,0.4978723404,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1DNL,FMN,0.45,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1DNL,FMN,0.6553191489,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1DNL,FMN,0.7223404255,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1DNL,FMN,0.5468085106,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1DNL,FMN,0.6106382979,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1JA1,FMN,0.3393617021,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1JA1,FMN,0.3180851064,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1JA1,FMN,0.4946808511,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1JA1,FMN,0.4946808511,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1JA1,FMN,0.2617021277,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1JA1,FMN,0.6968085106,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1JA1,FMN,0.7361702128,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1JA1,FMN,0.4595744681,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1JA1,FMN,0.4031914894,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1JA1,FMN,0.3095744681,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1JA1,FMN,0.2925531915,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1F5V,FMN,0.4819148936,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1F5V,FMN,0.4861702128,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1F5V,FMN,0.6744680851,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1F5V,FMN,0.6744680851,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1F5V,FMN,0.4436170213,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1F5V,FMN,0.5265957447,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1F5V,FMN,0.5053191489,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1F5V,FMN,0.6521276596,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1F5V,FMN,0.6265957447,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1F5V,FMN,0.4872340426,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1F5V,FMN,0.4659574468,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1P4C,FMN,0.220212766,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1P4C,FMN,0.5180851064,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1P4C,FMN,0.7404255319,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1P4C,FMN,0.7404255319,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1P4C,FMN,0.5606382979,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1P4C,FMN,0.7893617021,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1P4C,FMN,0.7212765957,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1P4C,FMN,0.7531914894,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1P4C,FMN,0.7319148936,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1P4C,FMN,0.5212765957,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1P4C,FMN,0.514893617,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1MVL,FMN,0.4585106383,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1MVL,FMN,0.3936170213,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1MVL,FMN,0.5053191489,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1MVL,FMN,0.5053191489,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1MVL,FMN,0.7808510638,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1MVL,FMN,0.5042553191,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1MVL,FMN,0.4478723404,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1MVL,FMN,0.5446808511,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1MVL,FMN,0.6563829787,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1MVL,FMN,0.4117021277,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1MVL,FMN,0.4606382979,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1P4M,FMN,0.420212766,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1P4M,FMN,0.4074468085,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1P4M,FMN,0.5925531915,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1P4M,FMN,0.5925531915,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1P4M,FMN,0.6095744681,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1P4M,FMN,0.5670212766,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1P4M,FMN,0.5585106383,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1P4M,FMN,0.6414893617,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1P4M,FMN,0.6936170213,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1P4M,FMN,0.4446808511,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1P4M,FMN,0.4914893617,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1LHU,EST,0.4819587629,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1LHU,EST,0.5386597938,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1LHU,EST,0.6030927835,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1LHU,EST,0.6030927835,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1LHU,EST,0.7345360825,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1LHU,EST,0.4896907216,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1LHU,EST,0.4072164948,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1LHU,EST,0.6134020619,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1LHU,EST,0.6804123711,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1LHU,EST,0.5670103093,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1LHU,EST,0.6804123711,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1FDS,EST,0.368556701,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1FDS,EST,0.3969072165,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1FDS,EST,0.7319587629,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1FDS,EST,0.7319587629,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1FDS,EST,0.3505154639,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1FDS,EST,0.6494845361,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1FDS,EST,0.6469072165,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1FDS,EST,0.7216494845,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1FDS,EST,0.6572164948,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1FDS,EST,0.337628866,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1FDS,EST,0.3092783505,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1QKT,EST,0.2139175258,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1QKT,EST,0.3994845361,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1QKT,EST,0.7268041237,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1QKT,EST,0.7268041237,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1QKT,EST,0.1340206186,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1QKT,EST,0.837628866,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1QKT,EST,0.9046391753,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1QKT,EST,0.6649484536,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1QKT,EST,0.5309278351,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1QKT,EST,0.3556701031,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1QKT,EST,0.2422680412,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1E2Q,ATP,0.4624329159,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1E2Q,ATP,0.3470483005,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1E2Q,ATP,0.5295169946,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1E2Q,ATP,0.5295169946,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1E2Q,ATP,0.4771914132,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1E2Q,ATP,0.5375670841,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1E2Q,ATP,0.5250447227,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1E2Q,ATP,0.5286225403,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1E2Q,ATP,0.5241502683,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1E2Q,ATP,0.3524150268,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1E2Q,ATP,0.3658318426,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1RDQ,ATP,0.502236136,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1RDQ,ATP,0.4865831843,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1RDQ,ATP,0.6981216458,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1RDQ,ATP,0.6981216458,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1RDQ,ATP,0.4615384615,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1RDQ,ATP,0.5013416816,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1RDQ,ATP,0.5156529517,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1RDQ,ATP,0.6815742397,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1RDQ,ATP,0.6529516995,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1RDQ,ATP,0.4780858676,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1RDQ,ATP,0.4745080501,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1DY3,ATP,0.5559033989,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1DY3,ATP,0.3483899821,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1DY3,ATP,0.5742397138,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1DY3,ATP,0.5742397138,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1DY3,ATP,0.4758497317,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1DY3,ATP,0.4512522361,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1DY3,ATP,0.4718246869,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1DY3,ATP,0.5733452594,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1DY3,ATP,0.5728980322,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1DY3,ATP,0.35509839,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1DY3,ATP,0.3680679785,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1B8A,ATP,0.4060822898,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1B8A,ATP,0.4141323792,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1B8A,ATP,0.6793381038,0.0003030303
CA_ACC_DON,1.5,5,6,Tanimoto,1B8A,ATP,0.6793381038,0.0003030303
CA_ACC_DON,1.5,5,6,GO,1B8A,ATP,0.5098389982,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore08,1B8A,ATP,0.5921288014,0.0003030303
CA_ACC_DON,1.5,5,6,aaScore05,1B8A,ATP,0.5867620751,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore08,1B8A,ATP,0.689177102,0.0003030303
CA_ACC_DON,1.5,5,6,SrelScore05,1B8A,ATP,0.6847048301,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore08,1B8A,ATP,0.4101073345,0.0003030303
CA_ACC_DON,1.5,5,6,SOScore05,1B8A,ATP,0.4047406082,0.0003030303
CA_ACC_DON,1.5,5,6,RMSD,1AYL,ATP,0.4414132379,0.0003030303
CA_ACC_DON,1.5,5,6,SO,1AYL,ATP,0.4449910555,0.0003030303
CA_ACC_DON,1.5,5,6,Srel,1AYL,ATP,0.5679785331,0.0003030303
