Atomtypes ,Cuttoff,Ncliques,Distance,Median(Score),Code,Class ,AUC
CA_ACC_DON,1.5,5,6,SrelScore08,1A0I,ATP,0.5593694097
CA_ACC_DON,1.5,5,6,SrelScore05,1A0I,ATP,0.573009839
CA_ACC_DON,1.5,5,6,SOScore08,1A0I,ATP,0.4856887299
CA_ACC_DON,1.5,5,6,SOScore05,1A0I,ATP,0.4901610018
CA_ACC_DON,1.5,5,6,RMSD,1GWE,HEM,0.5486111111
CA_ACC_DON,1.5,5,6,SO,1GWE,HEM,0.4568452381
CA_ACC_DON,1.5,5,6,Srel,1GWE,HEM,0.6588293651
CA_ACC_DON,1.5,5,6,Tanimoto,1GWE,HEM,0.6588293651
CA_ACC_DON,1.5,5,6,GO,1GWE,HEM,0.4696428571
CA_ACC_DON,1.5,5,6,aaScore08,1GWE,HEM,0.4563492063
CA_ACC_DON,1.5,5,6,aaScore05,1GWE,HEM,0.4600198413
CA_ACC_DON,1.5,5,6,SrelScore08,1GWE,HEM,0.6593253968
CA_ACC_DON,1.5,5,6,SrelScore05,1GWE,HEM,0.662797619
CA_ACC_DON,1.5,5,6,SOScore08,1GWE,HEM,0.4581349206
CA_ACC_DON,1.5,5,6,SOScore05,1GWE,HEM,0.4589285714
CA_ACC_DON,1.5,5,6,RMSD,1PO5,HEM,0.4564484127
CA_ACC_DON,1.5,5,6,SO,1PO5,HEM,0.4392857143
CA_ACC_DON,1.5,5,6,Srel,1PO5,HEM,0.6058531746
CA_ACC_DON,1.5,5,6,Tanimoto,1PO5,HEM,0.6058531746
CA_ACC_DON,1.5,5,6,GO,1PO5,HEM,0.4725198413
CA_ACC_DON,1.5,5,6,aaScore08,1PO5,HEM,0.5368055556
CA_ACC_DON,1.5,5,6,aaScore05,1PO5,HEM,0.5467261905
CA_ACC_DON,1.5,5,6,SrelScore08,1PO5,HEM,0.6051587302
CA_ACC_DON,1.5,5,6,SrelScore05,1PO5,HEM,0.6024801587
CA_ACC_DON,1.5,5,6,SOScore08,1PO5,HEM,0.4370039683
CA_ACC_DON,1.5,5,6,SOScore05,1PO5,HEM,0.4316468254
CA_ACC_DON,1.5,5,6,RMSD,1NP4,HEM,0.4653769841
CA_ACC_DON,1.5,5,6,SO,1NP4,HEM,0.3124007937
CA_ACC_DON,1.5,5,6,Srel,1NP4,HEM,0.4100198413
CA_ACC_DON,1.5,5,6,Tanimoto,1NP4,HEM,0.4100198413
CA_ACC_DON,1.5,5,6,GO,1NP4,HEM,0.4248015873
CA_ACC_DON,1.5,5,6,aaScore08,1NP4,HEM,0.5456349206
CA_ACC_DON,1.5,5,6,aaScore05,1NP4,HEM,0.5598214286
CA_ACC_DON,1.5,5,6,SrelScore08,1NP4,HEM,0.4086309524
CA_ACC_DON,1.5,5,6,SrelScore05,1NP4,HEM,0.4026785714
CA_ACC_DON,1.5,5,6,SOScore08,1NP4,HEM,0.3080357143
CA_ACC_DON,1.5,5,6,SOScore05,1NP4,HEM,0.2976190476
CA_ACC_DON,1.5,5,6,RMSD,2CPO,HEM,0.4546626984
CA_ACC_DON,1.5,5,6,SO,2CPO,HEM,0.4596230159
CA_ACC_DON,1.5,5,6,Srel,2CPO,HEM,0.6282738095
CA_ACC_DON,1.5,5,6,Tanimoto,2CPO,HEM,0.6282738095
CA_ACC_DON,1.5,5,6,GO,2CPO,HEM,0.6550595238
CA_ACC_DON,1.5,5,6,aaScore08,2CPO,HEM,0.5000992063
CA_ACC_DON,1.5,5,6,aaScore05,2CPO,HEM,0.4378968254
CA_ACC_DON,1.5,5,6,SrelScore08,2CPO,HEM,0.6448412698
CA_ACC_DON,1.5,5,6,SrelScore05,2CPO,HEM,0.6719246032
CA_ACC_DON,1.5,5,6,SOScore08,2CPO,HEM,0.4705357143
CA_ACC_DON,1.5,5,6,SOScore05,2CPO,HEM,0.4883928571
CA_ACC_DON,1.5,5,6,RMSD,1QPA,HEM,0.4057539683
CA_ACC_DON,1.5,5,6,SO,1QPA,HEM,0.418452381
CA_ACC_DON,1.5,5,6,Srel,1QPA,HEM,0.5714285714
CA_ACC_DON,1.5,5,6,Tanimoto,1QPA,HEM,0.5714285714
CA_ACC_DON,1.5,5,6,GO,1QPA,HEM,0.4620039683
CA_ACC_DON,1.5,5,6,aaScore08,1QPA,HEM,0.6027777778
CA_ACC_DON,1.5,5,6,aaScore05,1QPA,HEM,0.5987103175
CA_ACC_DON,1.5,5,6,SrelScore08,1QPA,HEM,0.5711309524
CA_ACC_DON,1.5,5,6,SrelScore05,1QPA,HEM,0.5608134921
CA_ACC_DON,1.5,5,6,SOScore08,1QPA,HEM,0.4173611111
CA_ACC_DON,1.5,5,6,SOScore05,1QPA,HEM,0.4189484127
CA_ACC_DON,1.5,5,6,RMSD,1EW0,HEM,0.5021825397
CA_ACC_DON,1.5,5,6,SO,1EW0,HEM,0.4382936508
CA_ACC_DON,1.5,5,6,Srel,1EW0,HEM,0.5898809524
CA_ACC_DON,1.5,5,6,Tanimoto,1EW0,HEM,0.5898809524
CA_ACC_DON,1.5,5,6,GO,1EW0,HEM,0.5150793651
CA_ACC_DON,1.5,5,6,aaScore08,1EW0,HEM,0.5028769841
CA_ACC_DON,1.5,5,6,aaScore05,1EW0,HEM,0.498015873
CA_ACC_DON,1.5,5,6,SrelScore08,1EW0,HEM,0.5888888889
CA_ACC_DON,1.5,5,6,SrelScore05,1EW0,HEM,0.5902777778
CA_ACC_DON,1.5,5,6,SOScore08,1EW0,HEM,0.4383928571
CA_ACC_DON,1.5,5,6,SOScore05,1EW0,HEM,0.4391865079
CA_ACC_DON,1.5,5,6,RMSD,1QLA,HEM,0.5358134921
CA_ACC_DON,1.5,5,6,SO,1QLA,HEM,0.4266865079
CA_ACC_DON,1.5,5,6,Srel,1QLA,HEM,0.595734127
CA_ACC_DON,1.5,5,6,Tanimoto,1QLA,HEM,0.595734127
CA_ACC_DON,1.5,5,6,GO,1QLA,HEM,0.5033730159
CA_ACC_DON,1.5,5,6,aaScore08,1QLA,HEM,0.4579365079
CA_ACC_DON,1.5,5,6,aaScore05,1QLA,HEM,0.4805555556
CA_ACC_DON,1.5,5,6,SrelScore08,1QLA,HEM,0.5949404762
CA_ACC_DON,1.5,5,6,SrelScore05,1QLA,HEM,0.5898809524
CA_ACC_DON,1.5,5,6,SOScore08,1QLA,HEM,0.4285714286
CA_ACC_DON,1.5,5,6,SOScore05,1QLA,HEM,0.4326388889
CA_ACC_DON,1.5,5,6,RMSD,1D7C,HEM,0.4556547619
CA_ACC_DON,1.5,5,6,SO,1D7C,HEM,0.3863095238
CA_ACC_DON,1.5,5,6,Srel,1D7C,HEM,0.4853174603
CA_ACC_DON,1.5,5,6,Tanimoto,1D7C,HEM,0.4853174603
CA_ACC_DON,1.5,5,6,GO,1D7C,HEM,0.6758928571
CA_ACC_DON,1.5,5,6,aaScore08,1D7C,HEM,0.4878968254
CA_ACC_DON,1.5,5,6,aaScore05,1D7C,HEM,0.4038690476
CA_ACC_DON,1.5,5,6,SrelScore08,1D7C,HEM,0.4959325397
CA_ACC_DON,1.5,5,6,SrelScore05,1D7C,HEM,0.5329365079
CA_ACC_DON,1.5,5,6,SOScore08,1D7C,HEM,0.4020833333
CA_ACC_DON,1.5,5,6,SOScore05,1D7C,HEM,0.4308531746
CA_ACC_DON,1.5,5,6,RMSD,1SOX,HEM,0.4645833333
CA_ACC_DON,1.5,5,6,SO,1SOX,HEM,0.4662698413
CA_ACC_DON,1.5,5,6,Srel,1SOX,HEM,0.5295634921
CA_ACC_DON,1.5,5,6,Tanimoto,1SOX,HEM,0.5295634921
CA_ACC_DON,1.5,5,6,GO,1SOX,HEM,0.6109126984
CA_ACC_DON,1.5,5,6,aaScore08,1SOX,HEM,0.4856150794
CA_ACC_DON,1.5,5,6,aaScore05,1SOX,HEM,0.4181547619
CA_ACC_DON,1.5,5,6,SrelScore08,1SOX,HEM,0.5343253968
CA_ACC_DON,1.5,5,6,SrelScore05,1SOX,HEM,0.558234127
CA_ACC_DON,1.5,5,6,SOScore08,1SOX,HEM,0.4746031746
CA_ACC_DON,1.5,5,6,SOScore05,1SOX,HEM,0.4952380952
CA_ACC_DON,1.5,5,6,RMSD,1PP9,HEM,0.4393849206
CA_ACC_DON,1.5,5,6,SO,1PP9,HEM,0.4169642857
CA_ACC_DON,1.5,5,6,Srel,1PP9,HEM,0.5721230159
CA_ACC_DON,1.5,5,6,Tanimoto,1PP9,HEM,0.5721230159
CA_ACC_DON,1.5,5,6,GO,1PP9,HEM,0.629265873
CA_ACC_DON,1.5,5,6,aaScore08,1PP9,HEM,0.5270833333
CA_ACC_DON,1.5,5,6,aaScore05,1PP9,HEM,0.4495039683
CA_ACC_DON,1.5,5,6,SrelScore08,1PP9,HEM,0.583531746
CA_ACC_DON,1.5,5,6,SrelScore05,1PP9,HEM,0.6056547619
CA_ACC_DON,1.5,5,6,SOScore08,1PP9,HEM,0.4225198413
CA_ACC_DON,1.5,5,6,SOScore05,1PP9,HEM,0.4393849206
CA_ACC_DON,1.5,5,6,RMSD,1D0C,HEM,0.4640873016
CA_ACC_DON,1.5,5,6,SO,1D0C,HEM,0.3400793651
CA_ACC_DON,1.5,5,6,Srel,1D0C,HEM,0.4117063492
CA_ACC_DON,1.5,5,6,Tanimoto,1D0C,HEM,0.4117063492
CA_ACC_DON,1.5,5,6,GO,1D0C,HEM,0.5407738095
CA_ACC_DON,1.5,5,6,aaScore08,1D0C,HEM,0.5302579365
CA_ACC_DON,1.5,5,6,aaScore05,1D0C,HEM,0.5174603175
CA_ACC_DON,1.5,5,6,SrelScore08,1D0C,HEM,0.4161706349
CA_ACC_DON,1.5,5,6,SrelScore05,1D0C,HEM,0.425
CA_ACC_DON,1.5,5,6,SOScore08,1D0C,HEM,0.3455357143
CA_ACC_DON,1.5,5,6,SOScore05,1D0C,HEM,0.3493055556
CA_ACC_DON,1.5,5,6,RMSD,1EQG,HEM,0.4495039683
CA_ACC_DON,1.5,5,6,SO,1EQG,HEM,0.4954365079
CA_ACC_DON,1.5,5,6,Srel,1EQG,HEM,0.6399801587
CA_ACC_DON,1.5,5,6,Tanimoto,1EQG,HEM,0.6399801587
CA_ACC_DON,1.5,5,6,GO,1EQG,HEM,0.5367063492
CA_ACC_DON,1.5,5,6,aaScore08,1EQG,HEM,0.5391865079
CA_ACC_DON,1.5,5,6,aaScore05,1EQG,HEM,0.508531746
CA_ACC_DON,1.5,5,6,SrelScore08,1EQG,HEM,0.6424603175
CA_ACC_DON,1.5,5,6,SrelScore05,1EQG,HEM,0.6496031746
CA_ACC_DON,1.5,5,6,SOScore08,1EQG,HEM,0.4981150794
CA_ACC_DON,1.5,5,6,SOScore05,1EQG,HEM,0.4995039683
CA_ACC_DON,1.5,5,6,RMSD,1QHU,HEM,0.5110119048
CA_ACC_DON,1.5,5,6,SO,1QHU,HEM,0.5013888889
CA_ACC_DON,1.5,5,6,Srel,1QHU,HEM,0.5393849206
CA_ACC_DON,1.5,5,6,Tanimoto,1QHU,HEM,0.5393849206
CA_ACC_DON,1.5,5,6,GO,1QHU,HEM,0.4995039683
CA_ACC_DON,1.5,5,6,aaScore08,1QHU,HEM,0.4736111111
CA_ACC_DON,1.5,5,6,aaScore05,1QHU,HEM,0.4741071429
CA_ACC_DON,1.5,5,6,SrelScore08,1QHU,HEM,0.544047619
CA_ACC_DON,1.5,5,6,SrelScore05,1QHU,HEM,0.543452381
CA_ACC_DON,1.5,5,6,SOScore08,1QHU,HEM,0.5040674603
CA_ACC_DON,1.5,5,6,SOScore05,1QHU,HEM,0.5148809524
CA_ACC_DON,1.5,5,6,RMSD,1NAZ,HEM,0.4658730159
CA_ACC_DON,1.5,5,6,SO,1NAZ,HEM,0.4208333333
CA_ACC_DON,1.5,5,6,Srel,1NAZ,HEM,0.5342261905
CA_ACC_DON,1.5,5,6,Tanimoto,1NAZ,HEM,0.5342261905
CA_ACC_DON,1.5,5,6,GO,1NAZ,HEM,0.5409722222
CA_ACC_DON,1.5,5,6,aaScore08,1NAZ,HEM,0.5055555556
CA_ACC_DON,1.5,5,6,aaScore05,1NAZ,HEM,0.4696428571
CA_ACC_DON,1.5,5,6,SrelScore08,1NAZ,HEM,0.5384920635
CA_ACC_DON,1.5,5,6,SrelScore05,1NAZ,HEM,0.5430555556
CA_ACC_DON,1.5,5,6,SOScore08,1NAZ,HEM,0.4212301587
CA_ACC_DON,1.5,5,6,SOScore05,1NAZ,HEM,0.4279761905
CA_ACC_DON,1.5,5,6,RMSD,1IQC,HEM,0.4796626984
CA_ACC_DON,1.5,5,6,SO,1IQC,HEM,0.3224206349
CA_ACC_DON,1.5,5,6,Srel,1IQC,HEM,0.4290674603
CA_ACC_DON,1.5,5,6,Tanimoto,1IQC,HEM,0.4290674603
CA_ACC_DON,1.5,5,6,GO,1IQC,HEM,0.4262896825
CA_ACC_DON,1.5,5,6,aaScore08,1IQC,HEM,0.5288690476
CA_ACC_DON,1.5,5,6,aaScore05,1IQC,HEM,0.5362103175
CA_ACC_DON,1.5,5,6,SrelScore08,1IQC,HEM,0.4250992063
CA_ACC_DON,1.5,5,6,SrelScore05,1IQC,HEM,0.4140873016
CA_ACC_DON,1.5,5,6,SOScore08,1IQC,HEM,0.3238095238
CA_ACC_DON,1.5,5,6,SOScore05,1IQC,HEM,0.3241071429
CA_ACC_DON,1.5,5,6,RMSD,1DK0,HEM,0.5182539683
CA_ACC_DON,1.5,5,6,SO,1DK0,HEM,0.3720238095
CA_ACC_DON,1.5,5,6,Srel,1DK0,HEM,0.3923611111
CA_ACC_DON,1.5,5,6,Tanimoto,1DK0,HEM,0.3923611111
CA_ACC_DON,1.5,5,6,GO,1DK0,HEM,0.5114087302
CA_ACC_DON,1.5,5,6,aaScore08,1DK0,HEM,0.4560515873
CA_ACC_DON,1.5,5,6,aaScore05,1DK0,HEM,0.4326388889
CA_ACC_DON,1.5,5,6,SrelScore08,1DK0,HEM,0.3972222222
CA_ACC_DON,1.5,5,6,SrelScore05,1DK0,HEM,0.4206349206
CA_ACC_DON,1.5,5,6,SOScore08,1DK0,HEM,0.3757936508
CA_ACC_DON,1.5,5,6,SOScore05,1DK0,HEM,0.383531746
CA_ACC_DON,1.5,5,6,RMSD,1AMU,AMP,0.4582760989
CA_ACC_DON,1.5,5,6,SO,1AMU,AMP,0.6052541209
CA_ACC_DON,1.5,5,6,Srel,1AMU,AMP,0.7084478022
CA_ACC_DON,1.5,5,6,Tanimoto,1AMU,AMP,0.7084478022
CA_ACC_DON,1.5,5,6,GO,1AMU,AMP,0.4752747253
CA_ACC_DON,1.5,5,6,aaScore08,1AMU,AMP,0.5369162088
CA_ACC_DON,1.5,5,6,aaScore05,1AMU,AMP,0.5427541209
CA_ACC_DON,1.5,5,6,SrelScore08,1AMU,AMP,0.7032967033
CA_ACC_DON,1.5,5,6,SrelScore05,1AMU,AMP,0.6919642857
CA_ACC_DON,1.5,5,6,SOScore08,1AMU,AMP,0.6014766484
CA_ACC_DON,1.5,5,6,SOScore05,1AMU,AMP,0.5911744505
CA_ACC_DON,1.5,5,6,RMSD,1JP4,AMP,0.4138049451
CA_ACC_DON,1.5,5,6,SO,1JP4,AMP,0.6059409341
CA_ACC_DON,1.5,5,6,Srel,1JP4,AMP,0.6416552198
CA_ACC_DON,1.5,5,6,Tanimoto,1JP4,AMP,0.6416552198
CA_ACC_DON,1.5,5,6,GO,1JP4,AMP,0.3885645604
CA_ACC_DON,1.5,5,6,aaScore08,1JP4,AMP,0.6112637363
CA_ACC_DON,1.5,5,6,aaScore05,1JP4,AMP,0.6390796703
CA_ACC_DON,1.5,5,6,SrelScore08,1JP4,AMP,0.634271978
CA_ACC_DON,1.5,5,6,SrelScore05,1JP4,AMP,0.607657967
CA_ACC_DON,1.5,5,6,SOScore08,1JP4,AMP,0.5990728022
CA_ACC_DON,1.5,5,6,SOScore05,1JP4,AMP,0.5849931319
CA_ACC_DON,1.5,5,6,RMSD,1C0A,AMP,0.5137362637
CA_ACC_DON,1.5,5,6,SO,1C0A,AMP,0.4174107143
CA_ACC_DON,1.5,5,6,Srel,1C0A,AMP,0.5626717033
CA_ACC_DON,1.5,5,6,Tanimoto,1C0A,AMP,0.5626717033
CA_ACC_DON,1.5,5,6,GO,1C0A,AMP,0.4799107143
CA_ACC_DON,1.5,5,6,aaScore08,1C0A,AMP,0.4975961538
CA_ACC_DON,1.5,5,6,aaScore05,1C0A,AMP,0.5403502747
CA_ACC_DON,1.5,5,6,SrelScore08,1C0A,AMP,0.5691964286
CA_ACC_DON,1.5,5,6,SrelScore05,1C0A,AMP,0.5745192308
CA_ACC_DON,1.5,5,6,SOScore08,1C0A,AMP,0.4138049451
CA_ACC_DON,1.5,5,6,SOScore05,1C0A,AMP,0.4162087912
CA_ACC_DON,1.5,5,6,RMSD,1CT9,AMP,0.3688186813
CA_ACC_DON,1.5,5,6,SO,1CT9,AMP,0.501717033
CA_ACC_DON,1.5,5,6,Srel,1CT9,AMP,0.6368475275
CA_ACC_DON,1.5,5,6,Tanimoto,1CT9,AMP,0.6368475275
CA_ACC_DON,1.5,5,6,GO,1CT9,AMP,0.4562156593
CA_ACC_DON,1.5,5,6,aaScore08,1CT9,AMP,0.6550480769
CA_ACC_DON,1.5,5,6,aaScore05,1CT9,AMP,0.643543956
CA_ACC_DON,1.5,5,6,SrelScore08,1CT9,AMP,0.6286057692
CA_ACC_DON,1.5,5,6,SrelScore05,1CT9,AMP,0.6054258242
CA_ACC_DON,1.5,5,6,SOScore08,1CT9,AMP,0.5053228022
CA_ACC_DON,1.5,5,6,SOScore05,1CT9,AMP,0.5025755495
CA_ACC_DON,1.5,5,6,RMSD,1KHT,AMP,0.446771978
CA_ACC_DON,1.5,5,6,SO,1KHT,AMP,0.4804258242
CA_ACC_DON,1.5,5,6,Srel,1KHT,AMP,0.5906593407
CA_ACC_DON,1.5,5,6,Tanimoto,1KHT,AMP,0.5906593407
CA_ACC_DON,1.5,5,6,GO,1KHT,AMP,0.3945741758
CA_ACC_DON,1.5,5,6,aaScore08,1KHT,AMP,0.576407967
CA_ACC_DON,1.5,5,6,aaScore05,1KHT,AMP,0.609375
CA_ACC_DON,1.5,5,6,SrelScore08,1KHT,AMP,0.5889423077
CA_ACC_DON,1.5,5,6,SrelScore05,1KHT,AMP,0.5784684066
CA_ACC_DON,1.5,5,6,SOScore08,1KHT,AMP,0.4771634615
CA_ACC_DON,1.5,5,6,SOScore05,1KHT,AMP,0.4637706044
CA_ACC_DON,1.5,5,6,RMSD,12AS,AMP,0.5166552198
CA_ACC_DON,1.5,5,6,SO,12AS,AMP,0.6418269231
CA_ACC_DON,1.5,5,6,Srel,12AS,AMP,0.6928228022
CA_ACC_DON,1.5,5,6,Tanimoto,12AS,AMP,0.6928228022
CA_ACC_DON,1.5,5,6,GO,12AS,AMP,0.4445398352
CA_ACC_DON,1.5,5,6,aaScore08,12AS,AMP,0.4945054945
CA_ACC_DON,1.5,5,6,aaScore05,12AS,AMP,0.5386332418
CA_ACC_DON,1.5,5,6,SrelScore08,12AS,AMP,0.6888736264
CA_ACC_DON,1.5,5,6,SrelScore05,12AS,AMP,0.6662087912
CA_ACC_DON,1.5,5,6,SOScore08,12AS,AMP,0.6380494505
CA_ACC_DON,1.5,5,6,SOScore05,12AS,AMP,0.6291208791
CA_ACC_DON,1.5,5,6,RMSD,8GPB,AMP,0.6085164835
CA_ACC_DON,1.5,5,6,SO,8GPB,AMP,0.4323489011
CA_ACC_DON,1.5,5,6,Srel,8GPB,AMP,0.5527129121
CA_ACC_DON,1.5,5,6,Tanimoto,8GPB,AMP,0.5527129121
CA_ACC_DON,1.5,5,6,GO,8GPB,AMP,0.4642857143
CA_ACC_DON,1.5,5,6,aaScore08,8GPB,AMP,0.407967033
CA_ACC_DON,1.5,5,6,aaScore05,8GPB,AMP,0.4555288462
CA_ACC_DON,1.5,5,6,SrelScore08,8GPB,AMP,0.5456730769
CA_ACC_DON,1.5,5,6,SrelScore05,8GPB,AMP,0.537603022
CA_ACC_DON,1.5,5,6,SOScore08,8GPB,AMP,0.4251373626
CA_ACC_DON,1.5,5,6,SOScore05,8GPB,AMP,0.4182692308
CA_ACC_DON,1.5,5,6,RMSD,1TB7,AMP,0.3549107143
CA_ACC_DON,1.5,5,6,SO,1TB7,AMP,0.5221497253
CA_ACC_DON,1.5,5,6,Srel,1TB7,AMP,0.6334134615
CA_ACC_DON,1.5,5,6,Tanimoto,1TB7,AMP,0.6334134615
CA_ACC_DON,1.5,5,6,GO,1TB7,AMP,0.4720123626
CA_ACC_DON,1.5,5,6,aaScore08,1TB7,AMP,0.6526442308
CA_ACC_DON,1.5,5,6,aaScore05,1TB7,AMP,0.6375343407
CA_ACC_DON,1.5,5,6,SrelScore08,1TB7,AMP,0.6315247253
CA_ACC_DON,1.5,5,6,SrelScore05,1TB7,AMP,0.6229395604
CA_ACC_DON,1.5,5,6,SOScore08,1TB7,AMP,0.5188873626
CA_ACC_DON,1.5,5,6,SOScore05,1TB7,AMP,0.5078983516
CA_ACC_DON,1.5,5,6,RMSD,1QB8,AMP,0.5315934066
CA_ACC_DON,1.5,5,6,SO,1QB8,AMP,0.4663461538
CA_ACC_DON,1.5,5,6,Srel,1QB8,AMP,0.603021978
CA_ACC_DON,1.5,5,6,Tanimoto,1QB8,AMP,0.603021978
CA_ACC_DON,1.5,5,6,GO,1QB8,AMP,0.3552541209
CA_ACC_DON,1.5,5,6,aaScore08,1QB8,AMP,0.5032623626
CA_ACC_DON,1.5,5,6,aaScore05,1QB8,AMP,0.575206044
CA_ACC_DON,1.5,5,6,SrelScore08,1QB8,AMP,0.5951236264
CA_ACC_DON,1.5,5,6,SrelScore05,1QB8,AMP,0.5640453297
CA_ACC_DON,1.5,5,6,SOScore08,1QB8,AMP,0.4570741758
CA_ACC_DON,1.5,5,6,SOScore05,1QB8,AMP,0.4354395604
CA_ACC_DON,1.5,5,6,RMSD,1JQI,FAD,0.462962963
CA_ACC_DON,1.5,5,6,SO,1JQI,FAD,0.0814814815
CA_ACC_DON,1.5,5,6,Srel,1JQI,FAD,0.1941358025
CA_ACC_DON,1.5,5,6,Tanimoto,1JQI,FAD,0.1941358025
CA_ACC_DON,1.5,5,6,GO,1JQI,FAD,0.4699074074
CA_ACC_DON,1.5,5,6,aaScore08,1JQI,FAD,0.538117284
CA_ACC_DON,1.5,5,6,aaScore05,1JQI,FAD,0.5816358025
CA_ACC_DON,1.5,5,6,SrelScore08,1JQI,FAD,0.1966049383
CA_ACC_DON,1.5,5,6,SrelScore05,1JQI,FAD,0.200308642
CA_ACC_DON,1.5,5,6,SOScore08,1JQI,FAD,0.0805555556
CA_ACC_DON,1.5,5,6,SOScore05,1JQI,FAD,0.0787037037
CA_ACC_DON,1.5,5,6,RMSD,1H69,FAD,0.4939814815
CA_ACC_DON,1.5,5,6,SO,1H69,FAD,0.1842592593
CA_ACC_DON,1.5,5,6,Srel,1H69,FAD,0.2302469136
CA_ACC_DON,1.5,5,6,Tanimoto,1H69,FAD,0.2302469136
CA_ACC_DON,1.5,5,6,GO,1H69,FAD,0.4492283951
CA_ACC_DON,1.5,5,6,aaScore08,1H69,FAD,0.5242283951
CA_ACC_DON,1.5,5,6,aaScore05,1H69,FAD,0.5557098765
CA_ACC_DON,1.5,5,6,SrelScore08,1H69,FAD,0.2262345679
CA_ACC_DON,1.5,5,6,SrelScore05,1H69,FAD,0.2242283951
CA_ACC_DON,1.5,5,6,SOScore08,1H69,FAD,0.1766975309
CA_ACC_DON,1.5,5,6,SOScore05,1H69,FAD,0.1776234568
CA_ACC_DON,1.5,5,6,RMSD,1HSK,FAD,0.4640432099
CA_ACC_DON,1.5,5,6,SO,1HSK,FAD,0.2063271605
CA_ACC_DON,1.5,5,6,Srel,1HSK,FAD,0.3783950617
CA_ACC_DON,1.5,5,6,Tanimoto,1HSK,FAD,0.3783950617
CA_ACC_DON,1.5,5,6,GO,1HSK,FAD,0.387191358
CA_ACC_DON,1.5,5,6,aaScore08,1HSK,FAD,0.5467592593
CA_ACC_DON,1.5,5,6,aaScore05,1HSK,FAD,0.5708333333
CA_ACC_DON,1.5,5,6,SrelScore08,1HSK,FAD,0.3679012346
CA_ACC_DON,1.5,5,6,SrelScore05,1HSK,FAD,0.3575617284
CA_ACC_DON,1.5,5,6,SOScore08,1HSK,FAD,0.2055555556
CA_ACC_DON,1.5,5,6,SOScore05,1HSK,FAD,0.1984567901
CA_ACC_DON,1.5,5,6,RMSD,1E8G,FAD,0.5138888889
CA_ACC_DON,1.5,5,6,SO,1E8G,FAD,0.1168209877
CA_ACC_DON,1.5,5,6,Srel,1E8G,FAD,0.2904320988
CA_ACC_DON,1.5,5,6,Tanimoto,1E8G,FAD,0.2904320988
CA_ACC_DON,1.5,5,6,GO,1E8G,FAD,0.4266975309
CA_ACC_DON,1.5,5,6,aaScore08,1E8G,FAD,0.4933641975
CA_ACC_DON,1.5,5,6,aaScore05,1E8G,FAD,0.5020061728
CA_ACC_DON,1.5,5,6,SrelScore08,1E8G,FAD,0.2941358025
CA_ACC_DON,1.5,5,6,SrelScore05,1E8G,FAD,0.3021604938
CA_ACC_DON,1.5,5,6,SOScore08,1E8G,FAD,0.1171296296
CA_ACC_DON,1.5,5,6,SOScore05,1E8G,FAD,0.1211419753
CA_ACC_DON,1.5,5,6,RMSD,1POX,FAD,0.4722222222
CA_ACC_DON,1.5,5,6,SO,1POX,FAD,0.1214506173
CA_ACC_DON,1.5,5,6,Srel,1POX,FAD,0.2518518519
CA_ACC_DON,1.5,5,6,Tanimoto,1POX,FAD,0.2518518519
CA_ACC_DON,1.5,5,6,GO,1POX,FAD,0.4762345679
CA_ACC_DON,1.5,5,6,aaScore08,1POX,FAD,0.5350308642
CA_ACC_DON,1.5,5,6,aaScore05,1POX,FAD,0.5408950617
CA_ACC_DON,1.5,5,6,SrelScore08,1POX,FAD,0.2544753086
CA_ACC_DON,1.5,5,6,SrelScore05,1POX,FAD,0.2669753086
CA_ACC_DON,1.5,5,6,SOScore08,1POX,FAD,0.1212962963
CA_ACC_DON,1.5,5,6,SOScore05,1POX,FAD,0.1280864198
CA_ACC_DON,1.5,5,6,RMSD,3GRS,FAD,0.499537037
CA_ACC_DON,1.5,5,6,SO,3GRS,FAD,0.087191358
CA_ACC_DON,1.5,5,6,Srel,3GRS,FAD,0.2304012346
CA_ACC_DON,1.5,5,6,Tanimoto,3GRS,FAD,0.2304012346
CA_ACC_DON,1.5,5,6,GO,3GRS,FAD,0.4989197531
CA_ACC_DON,1.5,5,6,aaScore08,3GRS,FAD,0.5023148148
CA_ACC_DON,1.5,5,6,aaScore05,3GRS,FAD,0.4949074074
CA_ACC_DON,1.5,5,6,SrelScore08,3GRS,FAD,0.2361111111
CA_ACC_DON,1.5,5,6,SrelScore05,3GRS,FAD,0.2615740741
CA_ACC_DON,1.5,5,6,SOScore08,3GRS,FAD,0.087962963
CA_ACC_DON,1.5,5,6,SOScore05,3GRS,FAD,0.0956790123
CA_ACC_DON,1.5,5,6,RMSD,1EVI,FAD,0.3209876543
CA_ACC_DON,1.5,5,6,SO,1EVI,FAD,0.1023148148
CA_ACC_DON,1.5,5,6,Srel,1EVI,FAD,0.3290123457
CA_ACC_DON,1.5,5,6,Tanimoto,1EVI,FAD,0.3290123457
CA_ACC_DON,1.5,5,6,GO,1EVI,FAD,0.4714506173
CA_ACC_DON,1.5,5,6,aaScore08,1EVI,FAD,0.6814814815
CA_ACC_DON,1.5,5,6,aaScore05,1EVI,FAD,0.6606481481
CA_ACC_DON,1.5,5,6,SrelScore08,1EVI,FAD,0.325462963
CA_ACC_DON,1.5,5,6,SrelScore05,1EVI,FAD,0.325308642
CA_ACC_DON,1.5,5,6,SOScore08,1EVI,FAD,0.100617284
